Price,Created_date,Phone,Engine,Gearbox,Mileage,Year,Color,Body_type,Fuel_type,Air_condition,Drive_type,Condition,Model,Location
7300000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2018,BLACK,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
8100000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2018,WHITE,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
8350000,12-04-2022,+880130 250 1001,2,MANUAL,29816,2019,WHITE,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
7300000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2017,WHITE,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
7350000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2017,WHITE,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
9200000,12-04-2022,+880130 250 1001,25,MANUAL,29816,2020,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
9900000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2020,WHITE,SUV,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
3700000,12-04-2022,+880130 250 1001,2,MANUAL,29816,-1,PURPLE,BUSES & VANS,PETROL,YES,RIGHT,IMPORT,TOYOTA HIACE,DHAKA
3525000,12-04-2022,+880130 250 1001,2,MANUAL,29816,2017,WHITE,BUSES & VANS,GAS,YES,RIGHT,IMPORT,TOYOTA HIACE,DHAKA
4600000,12-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2017,GREEN,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4800000,12-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2018,GREEN,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4750000,12-04-2022,+880130 250 1001,2,MANUAL,29816,2018,GREY,SUV,GAS,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4600000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,-1,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4800000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2018,BLACK,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
5825000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2020,BLACK,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
3950000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2017,BLUE,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4150000,12-04-2022,+880130 250 1001,2,MANUAL,29816,2017,GREY,SUV,HYBRID,YES,RIGHT,USED,NISSAN X-TRAIL,DHAKA
4200000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2017,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4150000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2017,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4950000,12-04-2022,+880130 250 1001,2,MANUAL,29816,2018,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4950000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2018,WHITE,SUV,GAS,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
5550000,12-04-2022,+880130 250 1001,2,MANUAL,29816,2019,GREEN,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
4050000,12-04-2022,+880130 250 1001,2,MANUAL,29816,2017,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
3150000,12-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2017,BLACK,BUSES & VANS,HYBRID,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
13200000,12-04-2022,+880130 250 1001,27,AUTOMATIC,29816,2018,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA LAND CRUISER PRADO,DHAKA
14100000,12-04-2022,+880130 250 1001,27,AUTOMATIC,29816,2019,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA LAND CRUISER PRADO,DHAKA
14700000,12-04-2022,+880130 250 1001,27,AUTOMATIC,29816,2019,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
15300000,12-04-2022,+880130 250 1001,27,AUTOMATIC,29816,2020,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA LAND CRUISER PRADO,DHAKA
11600000,12-04-2022,+880130 250 1001,27,AUTOMATIC,29816,2017,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA LAND CRUISER PRADO,DHAKA
14600000,12-04-2022,+880130 250 1001,27,AUTOMATIC,29816,2019,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA LAND CRUISER PRADO,DHAKA
3800000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,MAROON,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
2050000,12-04-2022,+880130 250 1001,14,AUTOMATIC,70000,2011,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3950000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2019,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
4150000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2019,MAROON,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
2070000,12-04-2022,+880130 250 1001,14,AUTOMATIC,53800,2011,RED,SEDAN,LPG,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
4250000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2020,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
4250000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2020,MAROON,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
2095000,12-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2012,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
3950000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2019,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
4150000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2019,MAROON,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
3550000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3575000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
3750000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,MAROON,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
3625000,12-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2019,SILVER,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
3700000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,BRONZE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
3350000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2016,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
4125000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,BRONZE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
4120000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2020,WHITE,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
3350000,12-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2017,GREY,HATCHBACK,HYBRID,YES,RIGHT,IMPORT,TOYOTA PRIUS ALPHA,DHAKA
3750000,12-04-2022,+880130 250 1001,18,AUTOMATIC,29816,2018,BLACK,HATCHBACK,PETROL,YES,RIGHT,IMPORT,TOYOTA PRIUS ALPHA,DHAKA
4650000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2020,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,TOYOTA COROLLA CROSS,DHAKA
3425000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,RED,SUV,HYBRID,YES,RIGHT,IMPORT,HONDA VEZEL,DHAKA
3000000,12-04-2022,+880130 250 1001,18,AUTOMATIC,29816,2017,BLACK,HATCHBACK,HYBRID,YES,RIGHT,IMPORT,TOYOTA PRIUS,DHAKA
2740000,12-04-2022,+880130 250 1001,14,AUTOMATIC,36000,2016,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
3025000,12-04-2022,+880130 250 1001,18,AUTOMATIC,29816,2017,WHITE,HATCHBACK,HYBRID,YES,RIGHT,IMPORT,TOYOTA PRIUS,DHAKA
3025000,12-04-2022,+880130 250 1001,18,AUTOMATIC,29816,2017,GREY,HATCHBACK,HYBRID,YES,RIGHT,IMPORT,TOYOTA PRIUS,DHAKA
3225000,12-04-2022,+880130 250 1001,18,AUTOMATIC,29816,2018,RED,HATCHBACK,HYBRID,YES,RIGHT,IMPORT,TOYOTA PRIUS,DHAKA
2600000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,BROWN,HATCHBACK,HYBRID,YES,RIGHT,IMPORT,TOYOTA SIENTA,DHAKA
3425000,12-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,WHITE,SUV,HYBRID,YES,RIGHT,IMPORT,HONDA VEZEL,DHAKA
21000000,12-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2019,OTHER,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,NEW,RANGE ROVER RANGE ROVER,DHAKA
11300000,12-04-2022,+880130 250 1001,45,AUTOMATIC,29816,-1,BLACK,4 WHEEL DRIVES & SUVS,DIESEL,YES,RIGHT,USED,TOYOTA LAND CRUISER,DHAKA
3800000,12-04-2022,+880130 250 1001,27,AUTOMATIC,29816,2006,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA LAND CRUISER PRADO,DHAKA
885000,12-04-2022,+880130 250 1001,14,AUTOMATIC,74013,2011,RED,HATCH,PETROL,YES,RIGHT,USED,TOYOTA VITZ,DHAKA
2870000,13-04-2022,+880130 250 1001,14,AUTOMATIC,54000,2012,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
2875000,13-04-2022,+880130 250 1001,14,AUTOMATIC,64000,2012,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
600000,13-04-2022,+880130 250 1001,14,MANUAL,56478,2006,SILVER,SEDAN,LPG,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
1860000,13-04-2022,+880130 250 1001,14,AUTOMATIC,60000,2014,SILVER,SEDAN,PETROL,YES,RIGHT,USED,MAZDA AXELA,DHAKA
1295000,13-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2004,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
4300000,13-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2021,BEIGE,SUV,HYBRID,YES,RIGHT,IMPORT,TOYOTA COROLLA CROSS,DHAKA
4400000,13-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2016,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,NISSAN X-TRAIL,DHAKA
3750000,13-04-2022,+880130 250 1001,20,MANUAL,0,2012,RED,COUPE,PETROL,YES,RIGHT,NEW,TOYOTA GT-86,DHAKA
2695000,17-04-2022,+880130 250 1001,14,AUTOMATIC,75480,2012,GREY,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
1180000,17-04-2022,+880130 250 1001,14,AUTOMATIC,60000,2008,WHITE,SEDAN,LPG,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1285000,17-04-2022,+880130 250 1001,14,AUTOMATIC,68500,2008,WHITE,SEDAN,LPG,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1951000,17-04-2022,+880130 250 1001,14,AUTOMATIC,52000,2012,GREY,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
955000,17-04-2022,+880130 250 1001,14,MANUAL,47000,2011,BLACK,HATCH,PETROL,YES,RIGHT,USED,TOYOTA VITZ,DHAKA
2142000,17-04-2022,+880130 250 1001,14,AUTOMATIC,29766,2014,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,HONDA VEZEL,DHAKA
1035000,18-04-2022,+880130 250 1001,14,AUTOMATIC,90000,2006,GREY,HATCH,LPG,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
1890000,18-04-2022,+880130 250 1001,14,AUTOMATIC,44508,2016,WHITE,SEDAN,HYBRID,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1320000,18-04-2022,+880130 250 1001,14,AUTOMATIC,42342,2011,WHITE,HATCH,PETROL,YES,RIGHT,USED,TOYOTA IST,DHAKA
1370000,18-04-2022,+880130 250 1001,14,AUTOMATIC,33000,2011,BLACK,HATCH,PETROL,YES,RIGHT,USED,TOYOTA IST,DHAKA
1185000,18-04-2022,+880130 250 1001,14,AUTOMATIC,76000,2005,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1340000,18-04-2022,+880130 250 1001,14,AUTOMATIC,57200,2005,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1395000,18-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2006,SILVER,SEDAN,LPG,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1150000,18-04-2022,+880130 250 1001,14,MANUAL,78956,2005,SILVER,SEDAN,LPG,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1460000,19-04-2022,+880130 250 1001,14,AUTOMATIC,76000,2007,WHITE,SEDAN,LPG,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1385000,19-04-2022,+880130 250 1001,14,AUTOMATIC,67523,2005,SILVER,SEDAN,LPG,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
24350000,19-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2019,GREY,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,USED,RANGE ROVER RANGE ROVER,DHAKA
1330000,19-04-2022,+880130 250 1001,14,AUTOMATIC,55900,2010,WHITE,SEDAN,LPG,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1320000,19-04-2022,+880130 250 1001,14,AUTOMATIC,65200,2006,SILVER,SEDAN,LPG,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1320000,19-04-2022,+880130 250 1001,14,AUTOMATIC,61000,2006,RED,SEDAN,LPG,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1450000,19-04-2022,+880130 250 1001,14,AUTOMATIC,61200,2007,BLACK,SEDAN,PETROL,YES,RIGHT,USED,NISSAN CEFIRO,DHAKA
1595000,19-04-2022,+880130 250 1001,14,AUTOMATIC,76890,2007,BLACK,SEDAN,LPG,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1750000,19-04-2022,+880130 250 1001,14,AUTOMATIC,56980,2008,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
10800000,19-04-2022,+880130 250 1001,25,AUTOMATIC,29816,2021,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA HIGHLANDER,DHAKA
1670000,19-04-2022,+880130 250 1001,15,MANUAL,29816,2017,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
3050000,19-04-2022,+880130 250 1001,12,AUTOMATIC,29816,2016,SILVER,SUV,PETROL,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
2800000,19-04-2022,+880130 250 1001,18,AUTOMATIC,29816,2013,BLACK,HATCHBACK,HYBRID,YES,RIGHT,USED,LEXUS CT,DHAKA
1060000,19-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2005,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2700000,19-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,SILVER,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
3700000,19-04-2022,+880130 250 1001,15,MANUAL,29816,2011,BLUE,HATCHBACK,PETROL,YES,RIGHT,USED,HONDA CRZ,DHAKA
2900000,19-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2017,RED,SUV,HYBRID,YES,RIGHT,IMPORT,HONDA VEZEL,DHAKA
3050000,19-04-2022,+880130 250 1001,18,MANUAL,29816,-1,BLACK,SUV,HYBRID,YES,RIGHT,USED,TOYOTA CH-R,DHAKA
9500000,19-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2021,BLACK,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
1700000,19-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,SILVER,HATCHBACK & STATION WAGONS,PETROL,YES,RIGHT,USED,TOYOTA PROBOX,DHAKA
7800000,19-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2019,GREY,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,TOYOTA RAV 4,DHAKA
1450000,19-04-2022,+880130 250 1001,14,MANUAL,88000,2006,WHITE,MPV,LPG,YES,RIGHT,USED,TOYOTA HIACE,DHAKA
5400000,19-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,WHITE,SUV,PETROL,YES,RIGHT,IMPORT,HONDA CR-V,DHAKA
3500000,19-04-2022,+880130 250 1001,2,MANUAL,29816,2017,SILVER,BUSES & VANS,PETROL,YES,RIGHT,IMPORT,TOYOTA NOAH,DHAKA
3200000,19-04-2022,+880130 250 1001,2,MANUAL,29816,2017,GREEN,BUSES & VANS,PETROL,YES,RIGHT,IMPORT,TOYOTA NOAH,DHAKA
335000,19-04-2022,+880130 250 1001,14,AUTOMATIC,29816,1994,WHITE,SALOON,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
2430000,20-04-2022,+880130 250 1001,14,AUTOMATIC,46000,2014,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
950000,20-04-2022,+880130 250 1001,14,AUTOMATIC,110050,1997,BLUE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA MARK II,DHAKA
1550000,20-04-2022,+880130 250 1001,14,AUTOMATIC,66699,2017,WHITE,HATCH,PETROL,YES,RIGHT,IMPORT,TOYOTA SUCCEED,DHAKA
795000,20-04-2022,+880130 250 1001,14,AUTOMATIC,65000,2010,SILVER,MPV,PETROL,YES,RIGHT,USED,TOYOTA TOWNACE,DHAKA
4350000,25-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2020,MAROON,SEDAN,PETROL,YES,RIGHT,IMPORT,TOYOTA PREMIO,DHAKA
3500000,25-04-2022,+880130 250 1001,18,MANUAL,29816,2017,BLUE,BUSES & VANS,GAS,YES,RIGHT,IMPORT,TOYOTA ESQUIRE,DHAKA
7400000,25-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2018,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA HARRIER,DHAKA
5650000,25-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2018,RED,4 WHEEL DRIVES & SUVS,GAS,YES,RIGHT,IMPORT,HONDA CR-V,DHAKA
3700000,25-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2017,WHITE,BUSES & VANS,PETROL,YES,RIGHT,IMPORT,TOYOTA ESQUIRE,DHAKA
2400000,25-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2017,WHITE,HATCHBACK & STATION WAGONS,HYBRID,YES,RIGHT,IMPORT,TOYOTA FIELDER,DHAKA
10700000,25-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2016,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,LEXUS RX,DHAKA
3650000,25-04-2022,+880130 250 1001,2,MANUAL,29816,2017,BLACK,BUSES & VANS,PETROL,YES,RIGHT,USED,TOYOTA ESQUIRE,DHAKA
1000000,25-04-2022,+880130 250 1001,2,AUTOMATIC,29816,1997,BLACK,SEDAN,GAS,YES,RIGHT,USED,TOYOTA MARK II,DHAKA
1300000,25-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2007,WHITE,SEDAN,PETROL,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
3000000,25-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2009,RED,HATCHBACK,PETROL,YES,RIGHT,USED,MINI COOPER,DHAKA
800000,25-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2001,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA CARINA,DHAKA
3650000,25-04-2022,+880130 250 1001,15,MANUAL,29816,2018,MAROON,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2800000,25-04-2022,+880130 250 1001,2,MANUAL,29816,2012,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
1550000,25-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,GREY,SEDAN,PETROL,YES,RIGHT,USED,NISSAN BLUEBIRD SYLPHY,DHAKA
2800000,25-04-2022,+880130 250 1001,2,AUTOMATIC,29816,2015,BLACK,4 WHEEL DRIVES & SUVS,HYBRID,YES,RIGHT,USED,NISSAN X–TRAIL,DHAKA
1800000,25-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2015,BLACK,SEDAN,HYBRID,YES,RIGHT,USED,HONDA GRACE,DHAKA
1700000,25-04-2022,+880130 250 1001,18,AUTOMATIC,29816,2009,SILVER,BUSES & VANS,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2500000,25-04-2022,+880130 250 1001,14,MANUAL,29816,2014,BRONZE,BUSES & VANS,HYBRID,YES,RIGHT,USED,TOYOTA ESQUIRE,DHAKA
1900000,25-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,MAROON,SEDAN,GAS,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
800000,25-04-2022,+880130 250 1001,15,MANUAL,29816,2006,RED,SEDAN,GAS,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
5000000,26-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2020,BLACK,SUV,PETROL,YES,RIGHT,USED,HONDA CR-V,DHAKA
4800000,26-04-2022,+880130 250 1001,14,AUTOMATIC,29816,2014,BLACK,SEDAN,HYBRID,YES,RIGHT,USED,TOYOTA CROWN,DHAKA
720000,26-04-2022,+880130 250 1001,14,MANUAL,80637,2006,SILVER,SEDAN,LPG,YES,RIGHT,USED,MITSUBISHI LANCER,DHAKA
1760000,26-04-2022,+880130 250 1001,14,AUTOMATIC,67600,2010,WHITE,SEDAN,LPG,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
1950000,26-04-2022,+880130 250 1001,14,AUTOMATIC,51353,2011,BLACK,SEDAN,LPG,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
2080000,26-04-2022,+880130 250 1001,14,AUTOMATIC,58163,2011,RED,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1735000,26-04-2022,+880130 250 1001,14,AUTOMATIC,80000,2016,WHITE,HATCH,HYBRID,YES,RIGHT,IMPORT,HONDA FIT,DHAKA
700000,26-04-2022,+880130 250 1001,16,MANUAL,29816,1997,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA CARINA,DHAKA
2145000,26-04-2022,+880130 250 1001,14,AUTOMATIC,89100,2012,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
1550000,26-04-2022,+880130 250 1001,15,AUTOMATIC,29816,2012,WHITE,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
5300000,27-04-2022,+880130 250 1001,15,AUTOMATIC,28481,2019,BLACK,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,HONDA CR-V,DHAKA
13500000,28-04-2022,+880130 250 1001,27,AUTOMATIC,6865,2019,WHITE,4 WHEEL DRIVES & SUVS,PETROL,YES,RIGHT,IMPORT,TOYOTA LAND CRUISER PRADO,DHAKA
945000,29-04-2022,+880130 250 1001,2,AUTOMATIC,78000,2004,SILVER,SALOON,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
1485000,08-05-2022,+880130 250 1001,14,AUTOMATIC,29816,2013,BLACK,HATCH,PETROL,YES,RIGHT,USED,TOYOTA FIELDER,DHAKA
2350000,08-05-2022,+880130 250 1001,14,AUTOMATIC,36000,2017,SILVER,SEDAN,PETROL,YES,RIGHT,IMPORT,HONDA GRACE,DHAKA
685000,08-05-2022,+880130 250 1001,14,AUTOMATIC,72000,2006,SILVER,SEDAN,PETROL,YES,RIGHT,USED,NISSAN SUNNY,DHAKA
1045000,08-05-2022,+880130 250 1001,14,AUTOMATIC,100000,2002,BLACK,PEOPLE MOVER,GAS,YES,RIGHT,USED,TOYOTA NOAH,DHAKA
2120000,08-05-2022,+880130 250 1001,14,AUTOMATIC,45885,2016,WHITE,HATCH,HYBRID,YES,RIGHT,USED,TOYOTA FIELDER WXB,DHAKA
1395000,08-05-2022,+880130 250 1001,14,AUTOMATIC,55219,2012,SILVER,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1395000,08-05-2022,+880130 250 1001,14,AUTOMATIC,75000,2012,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1425000,08-05-2022,+880130 250 1001,14,AUTOMATIC,63588,2012,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA AXIO,DHAKA
1750000,09-05-2022,+880130 250 1001,15,AUTOMATIC,29816,2010,GOLD,SEDAN,GAS,YES,RIGHT,USED,TOYOTA ALLION,DHAKA
5000000,09-05-2022,+880130 250 1001,25,MANUAL,29816,2015,WHITE,SEDAN,HYBRID,YES,RIGHT,IMPORT,TOYOTA CROWN,DHAKA
2500000,09-05-2022,+880130 250 1001,15,AUTOMATIC,29816,2014,MAROON,SEDAN,PETROL,YES,RIGHT,USED,TOYOTA PREMIO,DHAKA
995000,09-05-2022,+880130 250 1001,14,AUTOMATIC,46136,2003,WHITE,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
5000000,09-05-2022,+880130 250 1001,2,AUTOMATIC,29816,2014,RED,SUV,PETROL,YES,RIGHT,USED,TOYOTA HARRIER,DHAKA
1000000,09-05-2022,+880130 250 1001,15,MANUAL,29816,2004,SILVER,SEDAN,GAS,YES,RIGHT,USED,TOYOTA COROLLA,DHAKA
